Name,Latitude,Longitude
Beverley Road,53.406694,-2.133111
Ilfracombe Road,53.40628,-2.128961
Ilfracombe Road,53.406293,-2.128555
Clovelly Road,53.40441,-2.129151
Clovelly Road,53.40425,-2.12897
Woodbank Estate,53.40388,-2.127404
Montagu Road,53.40334,-2.126636
Retail Park,53.41945,-2.162299
Wellington Road North,53.43536,-2.186037
Industrial Estateate,53.43486,-2.190174
Brinnington Hall,53.42877,-2.129616
Merseyway Precinct,53.40991,-2.162458
Hatton Street,53.41264,-2.160227
Tiviot Dale,53.41272,-2.159069
Reddish Vale School,53.43619,-2.153136
Merseyway Precinct,53.41007,-2.162684
Grand Central,53.40712,-2.159755
Stockport Station,53.40559,-2.1619
Stockport Station,53.40635,-2.16273
Stockport Station (Stop Ss),53.40635,-2.16273
Cunliffe Street,53.40373,-2.174422
Davies Road,53.41668,-2.126013
Luxor Grove,53.45189,-2.155361
St Peter's Church,53.40977,-2.15966
Mersey Square,53.40983,-2.16288
Newbridge Lane,53.41149,-2.154386
Newbridge Lane,53.4115,-2.154145
St Pauls Street,53.41695,-2.145468
Tennyson Road,53.44537,-2.168255
Aldi,53.41115,-2.152218
Swinburne Green,53.44546,-2.168074
Little Egerton Street,53.41282,-2.160619
Woodman Street,53.41122,-2.162674
Hatton Street,53.41243,-2.160331
Essex Road,53.42842,-2.127794
Essex Road,53.42857,-2.127403
Grand Central,53.40742,-2.160373
Grand Central,53.4072,-2.160101
Carnforth Road,53.43311,-2.174663
Kingsgate,53.41215,-2.16689
High Street,53.41051,-2.157707
Dane Bank School,53.449917,-2.151858
Baker Street,53.41647,-2.16468
Crowthorn Road,53.43655,-2.171095
Crowthorn Road,53.43646,-2.170974
Ventnor Rad,53.41476,-2.189859
Ventnor Road,53.41531,-2.189711
WELLINGTON Road N - HEATON ROAD,53.4186,-2.171203
Junction 1,53.4104,-2.173276
Merseyway,53.41259,-2.158542
St Mary's Church,53.41102,-2.155512
Cooper's Brow,53.41045,-2.156112
Great Underbank,53.41112,-2.158175
Vernon Walk,53.41022,-2.159721
Lacy Street,53.40577,-2.157569
Industrial Estate,53.43489,-2.189662
The Broadway,53.41784,-2.116989
The Broadway,53.41774,-2.117019
St Petersgate,53.41038,-2.156473
Health Centre,53.40376,-2.135993
Woodbank Avenue,53.40522,-2.136569
The Old Rectory,53.40936,-2.151986
The Old Rectory,53.40993,-2.153658
Barnes Avenue,53.41335,-2.189762
Bankhall Road,53.41461,-2.189858
Station Road,53.40604,-2.160262
Bridgefield Street,53.41283,-2.159701
Bridgefield Street,53.41122,-2.16311
Exchange Street,53.40864,-2.162002
Exchange Street,53.408598,-2.16187
Exchange Street,53.4084,-2.1617
Railway Street,53.41151,-2.16597
Stockport Station,53.40664,-2.162731
Piccadilly,53.40854,-2.157323
Lower Bents Lane,53.42232,-2.115286
Morrisons,53.42173,-2.119046
Morrisons,53.42191,-2.119047
Travellers Call,53.42054,-2.122699
Travellers Call,53.42066,-2.122805
Bredbury Bar,53.41742,-2.129657
Bredbury Bar,53.41701,-2.130603
Vernon Park,53.41551,-2.137279
Vernon Park,53.41528,-2.138136
Yew Tree,53.41668,-2.120838
Travellers Call,53.42172,-2.12168
Travellers Call,53.42172,-2.121695
Oldmoor Road,53.42533,-2.121795
Oldmoor Road,53.42533,-2.121539
Lingard Lane,53.42959,-2.120919
Stuart Road,53.43124,-2.120924
Bredbury Parkway,53.43359,-2.118763
Arden Arms,53.43629,-2.116302
Arden Arms,53.4364,-2.116212
Ashton Road,53.42896,-2.121956
Ashton Road,53.42903,-2.122363
Shropshire Avenue,53.43054,-2.131533
The Link,53.43158,-2.134396
Brinnington Hall,53.42819,-2.130156
Brinnington Hall,53.42822,-2.130893
Lapwing Lane,53.43292,-2.133768
Blackberry Lane,53.43402,-2.132838
Hollow End,53.433803,-2.139415
Lapwing Lane,53.43466,-2.13714
Dunton Green,53.43262,-2.139441
Maycroft,53.43051,-2.137929
Exmouth Avenue,53.42812,-2.135228
Northumberland Road,53.42645,-2.132468
Brinnington Shops,53.42586,-2.133234
Manor Road,53.4241,-2.134794
Manor Road,53.42363,-2.135785
St Paul's School,53.42119,-2.141029
St Pauls School,53.42142,-2.140714
Gill Street,53.41879,-2.142646
Gill Street,53.41823,-2.143336
St Paul's Street,53.41755,-2.144793
Offerton Street,53.41597,-2.14214
Bankfield Street,53.41991,-2.160179
Jersey Road,53.42071,-2.158888
Health Centre,53.42198,-2.157448
Greg Street,53.42267,-2.156217
Greg Street,53.42316,-2.155752
Birkdale Road,53.4257,-2.154332
Birkdale Road,53.42625,-2.15456
The Carousel,53.42693,-2.154427
Newark Road,53.42785,-2.154581
The Rectory,53.42958,-2.154767
Broomfield Post Office,53.43031,-2.155297
Brunton Road,53.43227,-2.156026
Brunton Road,53.43277,-2.15651
Greg Street,53.43457,-2.157089
Greg Street,53.43517,-2.158295
Houldsworth Square,53.43661,-2.159384
Houldsworth Square,53.43706,-2.159416
Houldsworth Square,53.43722,-2.160229
Houldsworth Square,53.4371,-2.160741
Sylvia Grove,53.43597,-2.162483
Sylvia Grove,53.43596,-2.162904
Broadstone Mill,53.43409,-2.166885
Broadstone Mill,53.43427,-2.167006
Briarfield Road,53.43264,-2.167738
Broadstone Hall Road,53.43171,-2.168757
Broadstone Hall Road,53.43089,-2.169733
Appleton Road,53.4301,-2.172363
Appleton Road,53.42976,-2.172949
George & Dragon,53.42886,-2.175142
George & Dragon,53.42868,-2.175081
Nelstop Crescent,53.4311,-2.174505
Nelstrop Crescent,53.43163,-2.174702
Carnforth Road,53.43328,-2.174694
Alden Walk,53.4349,-2.173421
Alden Walk,53.43449,-2.173886
Greystone Walk,53.43603,-2.172297
Greystone Walk,53.43579,-2.172206
Marbury Road,53.43296,-2.173955
Carnforth Road,53.43407,-2.170588
Carnforth Road,53.43387,-2.170151
Tarvin Avenue,53.43572,-2.169541
Tarvin Avenue,53.43581,-2.169301
Hassop Road,53.44641,-2.150447
Heswall Road,53.44514,-2.152792
Mill Lane,53.44504,-2.153424
Junior School,53.44503,-2.155772
Stockport College,53.40396,-2.158089
Belmont Way,53.41467,-2.16869
Belmont Bridge,53.41653,-2.169856
Heaton Road,53.419326,-2.171537
Milwain Drive,53.43156,-2.180737
Norris Bank,53.41046,-2.180693
Langham Road,53.41152,-2.183435
Mersey House,53.40797,-2.203622
Barton Road,53.408,-2.206706
Blade House,53.40779,-2.203727
Georges Road,53.410653,-2.17078
Moorside Road,53.41695,-2.190305
Moorside Road,53.41708,-2.190215
Thornfield Park,53.41645,-2.194034
Langham Road,53.41176,-2.184324
Bank Hall Road,53.4128,-2.191445
Mauldeth Road,53.41359,-2.197661
Tithe Barn School,53.42083,-2.196446
Mauldeth Road,53.41341,-2.198503
Wellington Road North,53.42751,-2.176521
Heaton Chapel Station,53.4247,-2.17961
Wellington Road North,53.4267,-2.17721
Shaw Road,53.42302,-2.183575
Leegate Gardens,53.422763,-2.198096
Gladstone Grove,53.4203,-2.192983
Burnage Lane,53.41176,-2.21378
Moor Top,53.41842,-2.188746
Cliff Grove,53.42015,-2.18731
Shaw Road,53.42249,-2.184837
Moor Top,53.418204,-2.188716
Heaton Chapel Station,53.42543,-2.178845
Stockport College,53.404451,-2.158061
Cliff Grove,53.42056,-2.187206
Manchester Road,53.42898,-2.178198
Brackley Road,53.42416,-2.174672
Heaton Road,53.41825,-2.17066
Heaton Moor Road,53.42641,-2.176306
Warwick Road,53.42142,-2.172704
Belmont Bridge,53.41669,-2.169661
Belmont Way,53.41443,-2.168268
Kingsgate,53.412008,-2.166303
Grand Central,53.40729,-2.159906
Stockport College,53.40463,-2.158151
Sainsburys,53.41286,-2.156557
Asda,53.41294,-2.156332
The Peel Centre,53.41417,-2.152334
The Queens,53.41393,-2.153537
The Peel Centre,53.41496,-2.150712
St Pauls Street,53.41629,-2.144834
Offerton Street,53.41605,-2.142065
New Zealand Road,53.41005,-2.144286
Woodbank Park,53.410611,-2.141114
Kays Avenue,53.40864,-2.140551
Kays Avenue,53.4082,-2.140128
George Street East,53.40591,-2.139188
George Street East,53.40571,-2.138827
New Zealand Road,53.4095,-2.145172
New Zealand Road,53.41474,-2.141474
The Park Inn,53.415,-2.140557
Midway Tavern,53.413924,-2.144029
Midway Tarven,53.41404,-2.144165
St Mary's Way,53.41315,-2.145591
Carlton Crescent,53.41206,-2.14837
Bateson Street,53.41193,-2.149318
Stanley Street,53.41144,-2.150324
Merseyway Precinct,53.409874,-2.162413
Merseyway Precinct,53.40965,-2.162112
Chestergate,53.408163,-2.164979
Heaton Lane,53.409448,-2.164864
Mersey Square,53.409963,-2.162985
Wellington Street (to def route),53.40911,-2.155535
Wellington Street (to def route),53.40911,-2.155535
Grenville Street,53.402885,-2.170436
Manchester Road (to def.route),53.41888,-2.161921
Manchester Road (to def.route),53.41888,-2.161921
Bankhall Road,53.41317,-2.189882
Moorside Road,53.41494,-2.189829
Lord Street (to def route),53.40795,-2.159307
New Zealand Road,53.41495,-2.139458
New Zealand Road,53.41495,-2.139458
Norbury Street (to define route),53.40703,-2.158897
Branksome Road,53.411054,-2.185299
Branksome Road,53.40975,-2.186271
Craig Road,53.408462,-2.192824
Larwood Avenue,53.40887,-2.188208
Green Lane,53.416161,-2.178671
Nursery Road,53.4161,-2.178716
Nursery Road,53.41447,-2.178032
Nursery Road,53.41447,-2.178032
Bowerfold Lane,53.4149,-2.173701
Bowerfold Lane,53.4149,-2.173701
Ashburn Road,53.41773,-2.175262
Ashburn Road,53.41801,-2.175248
Heaton Road,53.41867,-2.171655
Heaton Road,53.41867,-2.171655
Mauldeth Road,53.41707,-2.19533
Mauldeth Road,53.41707,-2.19533
Grenville Street,53.40397,-2.171099
Bloom Street,53.40429,-2.171431
Northgate Road,53.4037,-2.176874
Northgate Road,53.4037,-2.176874
Northgate Road (near Brinksway),53.40569,-2.180913
Northgate Road (near Brinksway),53.40569,-2.180913
Port Street,53.41103,-2.163696
Brindale Road,53.42234,-2.131101
Brindale Road,53.42234,-2.131101
Essex Road,53.42445,-2.131032
Essex Road,53.42445,-2.131032
York Street,53.403047,-2.165643
York Street,53.40392,-2.166166
Grenville Street,53.402853,-2.170536
Chatham Street,53.4031,-2.170645
Saint Lesmo Road,53.403408,-2.18325
Saint Lesmo Road,53.40398,-2.184606
Port Street (to define route),53.41098,-2.163004
Port Street (to define route),53.41098,-2.163004
Brown Street,53.41151,-2.162058
Brown Street,53.41151,-2.162058
Victoria Park,53.40561,-2.142812
Victoria Park,53.40561,-2.142812
Moorside Road,53.4162,-2.18973
Bankhall Road (southbound),53.41327,-2.189762
Charlotte Street,53.41621,-2.143119
Charlotte Street,53.41621,-2.143119
River Street,53.4165,-2.142232
River Street,53.4165,-2.142232
Crescent Road,53.41683,-2.140924
Crescent Road,53.41683,-2.140924
Goyt Road (to define route),53.41898,-2.14209
Goyt Road (to define route),53.41898,-2.14209
Middlesex Road,53.431051,-2.133281
Hereford Road,53.428634,-2.132114
Nottingham Avenue,53.42958,-2.133893
Nottingham Avenue,53.42958,-2.133893
Shropshire Avenue,53.43018,-2.134391
Shropshire Avenue,53.43018,-2.134391
Middlesex Road,53.429158,-2.129888
The Link,53.432514,-2.134986
North Way,53.43348,-2.133333
Blackberry Lane,53.434607,-2.136407
The Clough,53.433163,-2.140933
Northumberland Road,53.433453,-2.139068
Keston Crescent,53.431044,-2.139165
Romney Way,53.430055,-2.139629
Edwin Street,53.4061,-2.140091
Edwin Street,53.4061,-2.140091
Dartford Avenue,53.429561,-2.139221
Keston Crescent,53.429662,-2.137851
Northumberland Road,53.42991,-2.137039
Northumberland Road,53.42991,-2.137039
Exeter Road,53.427,-2.134231
Exeter Road,53.427,-2.134231
Truro Ave (to define route),53.42526,-2.133894
Truro Ave (to define route),53.42526,-2.133894
Edward Street,53.40582,-2.157674
Edward Street,53.40582,-2.157674
Millbrook Street,53.40474,-2.15752
Millbrook Street,53.40474,-2.15752
Montagu Road,53.40348,-2.126922
Montagu Road,53.40348,-2.126922
Hibbert Street,53.4263,-2.162491
Cheviot Close,53.41671,-2.168352
Cheviot Close,53.41671,-2.168352
Athol Street,53.41686,-2.166983
Athol Street,53.41686,-2.166983
Belmont Street,53.41729,-2.166714
Belmont Street,53.41729,-2.166714
Clement Street,53.41746,-2.166399
Clement Street,53.41746,-2.166399
Basil Street,53.41795,-2.166732
Basil Street,53.41795,-2.166732
Lloyd Street,53.41725,-2.167828
Lloyd Street,53.41725,-2.167828
Cotswold Road,53.41608,-2.169162
Cotswold Road,53.41608,-2.169162
Derby Road,53.42071,-2.17714
Derby Road,53.42071,-2.17714
Dalton Grove,53.42188,-2.178289
Dalton Grove,53.42188,-2.178289
Earl Road,53.42055,-2.1803
Earl Road,53.42055,-2.1803
Park View,53.41654,-2.129368
Park View,53.41654,-2.129368
Valley Road (Heaton Mersey),53.40972,-2.196756
Valley Road (Heaton Mersey),53.40972,-2.196756
Oxford Way,53.41608,-2.167612
Oxford Way,53.41608,-2.167612
Shaw Heath,53.40379,-2.163518
Shaw Heath,53.40379,-2.163518
Brindale Road,53.42319,-2.135046
Brindale Road,53.42319,-2.135046
Lingard Lane,53.42809,-2.1285
Lingard Lane,53.42809,-2.1285
bound (to def route),53.40957,-2.172807
Leamington Road,53.43765,-2.165214
Leamington Road,53.43765,-2.165214
Green Lane,53.41656,-2.184721
Green Lane,53.41656,-2.184721
Thornfield Road,53.41616,-2.191911
Thornfield Road,53.41616,-2.191911
bound (to def route),53.409,-2.172654
Craig Road,53.408291,-2.192884
Valley Road,53.40937,-2.199447
Station Road,53.41005,-2.205754
Station Road,53.4104,-2.206312
Wellington Road (northbd) (to def.route),53.40939,-2.162787
Thornfield School,53.41614,-2.195582
Wharfedale Road,53.44147,-2.163497
Wharfedale Road,53.44147,-2.163497
M60 Eastbound (to define route),53.41515,-2.15312
Mill Lane,53.44438,-2.155183
Mill Lane,53.44438,-2.155183
Crowthorn Road,53.4376,-2.170301
Crowthorn Road,53.4376,-2.170301
Belmont Way (to def.route),53.41715,-2.16548
Belmont Way (to def.route),53.41715,-2.16548
King Street West (to define route),53.40715,-2.166329
King Street West (to define route),53.40715,-2.166329
W'ington Road N (to def.route),53.41515,-2.168391
W'ington Road N (to def.route),53.41515,-2.168391
Spring Gardens (to def route),53.40877,-2.150886
Spring Gardens (to def route),53.40877,-2.150886
Furness Grove,53.40936,-2.188827
Furness Grove,53.40936,-2.188827
Springside,53.4375,-2.168886
Springside,53.4375,-2.168886
Piccadilly (opp SG0849) to define route,53.40847,-2.158722
Piccadilly (opp SG0849) to define route,53.40847,-2.158722
Edward Street (opp SG1308) (to def route),53.40676,-2.155046
Kingsleigh Road,53.42009,-2.207758
Kingsleigh Road,53.42009,-2.207758
Kingsleigh Road,53.42257,-2.200953
Kingsleigh Road,53.42257,-2.200953
New Zealand Road,53.40996,-2.144933
New Zealand Road,53.40996,-2.144933
Barcicroft Road,53.42175,-2.204591
Barcicroft Road,53.42175,-2.204591
M63 (to define route),53.41721,-2.149772
M63 (to define route),53.41721,-2.149772
St Marys Way (to define route),53.41537,-2.147975
St Marys Way (to define route),53.41537,-2.147975
St Marys Way,53.40881,-2.149156
St Marys Way,53.40881,-2.149156
bound (to define route),53.40867,-2.175481
bound (to define route),53.40923,-2.175678
Graham Road,53.40458,-2.137589
Graham Road,53.40458,-2.137589
M60 Westbound (to define route),53.41501,-2.153059
M60 Clockwise (to define route),53.43909,-2.326217
M60 Anti-Clockwise (to define route),53.43922,-2.322801
Warwick Road,53.41828,-2.179613
Warwick Road,53.41722,-2.180105
High Street (to def route),53.40931,-2.155506
Mayorlowe Avenue,53.424085,-2.132792
Bredbury Parkway,53.42805,-2.116476
Bredbury Parkway,53.42805,-2.116476
Tesco Extra (to define route),53.41573,-2.152851
Tesco Extra (to define route),53.41573,-2.152851
Horsfield Way,53.43119,-2.115295
Horsfield Way,53.43119,-2.115295
Bloom Street,53.403718,-2.173896
Station Road,53.410156,-2.20569
Branksome Road,53.411065,-2.18552
Alexandra Road,53.416342,-2.177318
Pendennis Road,53.417036,-2.176027
Saint Lesmo Road,53.403112,-2.183114
Bloom Street,53.403817,-2.174182
Avondale Road,53.402857,-2.179037
Avondale Road,53.402722,-2.179171
York Street,53.403066,-2.16555
Chatham Street,53.404242,-2.16567
Chatham Street,53.404203,-2.165645
York Street,53.403127,-2.165684
Stretford Arndale,53.44499,-2.307849
Stretford Arndale,53.44477,-2.308104
Chapel Lane,53.44279,-2.310378
Poplar Road,53.44101,-2.312141
Poplar Road,53.44098,-2.312728
Poplar Road,53.44138,-2.312731
Stretford Arndale,53.44425,-2.309425
Stretford Public Hall,53.44669,-2.306507
Stretford Public Hall,53.44688,-2.306297
Sydney Street,53.44888,-2.304038
Davyhulme Road East,53.45021,-2.302722
Thomas Street,53.45303,-2.300017
Taylors Road,53.45505,-2.298028
Taylors Road,53.45494,-2.298148
Greatstone Road,53.45901,-2.29283
Warwick Road,53.46079,-2.28971
Chill Factore,53.46898,-2.36126
Warwick Road,53.46095,-2.289093
Trafford Way,53.46998,-2.364974
Trafford Bar,53.46294,-2.277012
Trafford Bar,53.46286,-2.276635
Barton Embankment,53.46947,-2.356383
Crossford Bridge,53.43314,-2.316659
Trafford Bar,53.4625,-2.276196
Trafford Bar,53.46257,-2.276527
Trafford Bar,53.462668,-2.277025
Trafford Bar,53.462713,-2.277282
Cornbrook Street,53.46495,-2.262053
White City,53.462291,-2.284478
White City,53.462174,-2.284839
Warwick Road,53.46073,-2.288926
Tesco,53.45975,-2.290892
Greatstone Road,53.45874,-2.292933
Cavendish Road,53.45572,-2.297054
Taylors Road,53.453987,-2.298714
Davyhulme Road East,53.449879,-2.302404
Sydney Street,53.44722,-2.305291
Malvern Street,53.465975,-2.265325
Sale High School,53.41445,-2.303807
Dartford Road,53.44561,-2.360881
George Street,53.4483,-2.34395
Lucy Street,53.46646,-2.263387
Trafford Depot,53.44835,-2.348106
Erskine Street,53.46518,-2.26049
Hilrose Avenue,53.449082,-2.334862
Montrose Avenue,53.451044,-2.32247
Montrose Avenue,53.45119,-2.322952
Humphrey Park Station,53.45153,-2.328135
Community Centre,53.449983,-2.332118
Milton Road,53.45217,-2.296156
Renton Road,53.45066,-2.299021
Ladybrook Avenue,53.40303,-2.31991
Cavendish Road,53.45234,-2.345036
Wallingford Road,53.45242,-2.341393
Danefield Road,53.431,-2.31422
Bridge Inn,53.43081,-2.313617
Stretford Arndale,53.446187,-2.310387
Stretford Arndale,53.446105,-2.310733
Stretford Arndale,53.446355,-2.310306
Stretford Arndale,53.44634,-2.310298
Crofts Bank Road,53.452493,-2.353959
Park Road,53.45272,-2.314501
Haig Road,53.450997,-2.303186
Haig Road,53.45078,-2.303073
Garden Avenue,53.4516,-2.310201
Garden Avenue,53.451341,-2.310372
Moss Road,53.4502,-2.310959
Larne Avenue,53.450482,-2.316433
The Melville,53.45143,-2.319716
Chatsworth Road,53.45377,-2.323514
Lostock Clinic,53.45472,-2.328355
Old Hall Road,53.45562,-2.333708
Lostock Circle,53.45702,-2.337183
Lostock Circle,53.456518,-2.336656
Old Hall Road,53.4555,-2.331689
Lostock Shops,53.45422,-2.324647
The Melville,53.45173,-2.319824
Park Road,53.45047,-2.314304
Stothard Road,53.44632,-2.313806
Chester Road,53.44321,-2.311329
Stothard Road,53.446205,-2.314057
Moss Park Road,53.44877,-2.316309
Sevenways,53.45029,-2.318217
Cressingham Road,53.445612,-2.32553
Firwood Avenue,53.44571,-2.328481
Urmston Hotel,53.445916,-2.332443
Westwood Avenue,53.44662,-2.33841
Torbay Road,53.44666,-2.343184
Ciss Lane,53.44624,-2.347155
Queens Road,53.44588,-2.352331
Urmston Library,53.44986,-2.353614
Urmston Library,53.45013,-2.353737
Moorside Road East,53.45335,-2.355164
Canterbury Road,53.45504,-2.356051
Davyhulme Circle,53.45692,-2.35682
Canterbury Road,53.4544,-2.355534
Moorside Road,53.45189,-2.354158
Urmston Library,53.45004,-2.353374
Queens Road,53.44619,-2.352394
Ciss Lane,53.44642,-2.346629
Lodge Avenue,53.44673,-2.342371
Westwood Avenue,53.44673,-2.337252
Urmston Hotel,53.44586,-2.331569
Urmston Hotel,53.445834,-2.331318
Firwood Avenue,53.44581,-2.327443
Sandy Lane,53.44507,-2.31988
Sandy Lane,53.44499,-2.319548
Robin Hood,53.44548,-2.315712
Robin Hood,53.44551,-2.314613
Derbyshire Lane,53.45136,-2.315409
Davyhulme Road,53.45353,-2.316992
Kellogg's,53.45684,-2.3198
Icopal,53.45769,-2.321827
The Furrows,53.4587,-2.324
St Modwen Road,53.46118,-2.33202
St Modwen Road,53.46085,-2.329336
Brightgate Way,53.45983,-2.32625
The Furrows,53.45837,-2.323007
Kellogg's,53.45695,-2.319803
Moss Park Road,53.4483,-2.315793
Derbyshire Lane,53.44977,-2.3146
Kellogg's,53.45712,-2.318088
Canal Bridge,53.45945,-2.317744
Westinghouse Road,53.46205,-2.317612
Textilose Road,53.46354,-2.320952
Hattons Road,53.46515,-2.323992
Hattons Road,53.46506,-2.323404
Textilose Road,53.46346,-2.32053
Westinghouse Road,53.46174,-2.317414
Canal Bridge,53.45924,-2.317546
Kellogg's,53.45687,-2.31783
Mosley Road,53.467221,-2.318615
Guiness Circle,53.47531,-2.324416
Ashburton Road West,53.47379,-2.333776
Ashburton Road West,53.47412,-2.333462
Trading Estate,53.47545,-2.331182
Trading Estate,53.47551,-2.331168
Guinness Circle,53.47645,-2.327694
Guinness Circle,53.47559,-2.324644
Moorings Road,53.47547,-2.321268
Proctor & Gamble,53.47747,-2.324056
Mellors Road,53.474,-2.318681
Lake Road,53.47267,-2.316607
Lake Road,53.47267,-2.316607
Carborundum,53.47094,-2.313882
Third Avenue,53.46886,-2.310613
Village Circle,53.46699,-2.302752
Sir Matt Busby Way,53.46521,-2.290553
Trafford Road,53.464608,-2.285473
Matt Busby Way,53.46486,-2.290264
Village Metrolink Stop,53.467148,-2.308763
Scania,53.46515,-2.298958
Canalside North,53.46448,-2.302583
Second Avenue,53.46245,-2.309482
Third Avenue,53.46248,-2.311275
Praed Road,53.462547,-2.315056
Westinghouse Road,53.46333,-2.317306
Redwing Centre,53.46516,-2.317229
Mosley Road,53.467353,-2.316312
Tenax Circle,53.4748,-2.321519
Mellors Road,53.47425,-2.319316
Carborundum,53.47115,-2.314456
Westbrook Road,53.469065,-2.311172
Fifth Avenue,53.467217,-2.313238
Fifth Avenue,53.467411,-2.311175
Village Metrolink Stop,53.467302,-2.307981
Eleventh Street,53.46693,-2.307978
Village Circle,53.46681,-2.30278
John Gilbert Way,53.46598,-2.29809
White City,53.46242,-2.285247
Westinghouse Road,53.46331,-2.308163
Westinghouse Road,53.46319,-2.308388
Third Avenue,53.4627,-2.311457
Praed Road,53.46276,-2.314575
Stretford Road,53.4458,-2.352662
Queens Road,53.44625,-2.353945
Dartford Road,53.44603,-2.359364
Roebuck Hotel,53.44368,-2.365727
Roebuck Hotel,53.44328,-2.366672
Snowden Avenue,53.442346,-2.369751
Snowden Avenue,53.442409,-2.369781
Girls High School,53.44898,-2.370968
Girls High School,53.44886,-2.371855
Princess Road,53.44849,-2.364685
Princess Road,53.44818,-2.36414
Roseneath Road,53.4482,-2.358102
Roseneath Road,53.44836,-2.356914
Urmston Station,53.44852,-2.35419
Urmston Station,53.44838,-2.354535
Moss Vale Hotel,53.45739,-2.343029
Moss Vale Hotel,53.4572,-2.343811
Hartford Road,53.45724,-2.345769
Hartford Road,53.45711,-2.346446
Exeter Road,53.45752,-2.352548
Exeter Road,53.45751,-2.353105
Hayeswater Road,53.45707,-2.359231
Cornhill Road,53.45684,-2.363837
Cornhill Road,53.45678,-2.363491
Bowers Avenue,53.45672,-2.369499
Bowers Avenue,53.45661,-2.369889
Woodhouse Road,53.45648,-2.372464
Trafford General Hospital,53.45236,-2.371313
Trafford General Hospital,53.452205,-2.370183
Hall Farm Avenue,53.45303,-2.364784
Balmain Road,53.4542,-2.364658
Canterbury Road,53.45441,-2.363817
Davyhulme Circle,53.45735,-2.358255
Davyhulme Circle,53.457438,-2.357744
Bowfell Circle,53.4521,-2.364987
Bowfell Circle,53.45234,-2.364386
Roseneath Road,53.45222,-2.359958
Roseneath Road,53.4523,-2.358679
Crofts Bank Road,53.45213,-2.355319
Barton Road,53.45974,-2.358757
Welwyn Close,53.46004,-2.362826
Medical Centre,53.45913,-2.367065
Medical Centre,53.45917,-2.367306
Welwyn Close,53.46011,-2.362615
Barton Road,53.45984,-2.358908
Kingsway Park,53.46079,-2.358178
Trafford Retail Park,53.46235,-2.358766
Old Park Lane,53.46631,-2.35648
Ellesmere Circle,53.46946,-2.351276
Ellesmere Circle,53.4709,-2.350249
All Saints Church,53.47239,-2.352054
Ellesmere Circle,53.47127,-2.35026
Taylor Road,53.47089,-2.348667
Nash Road,53.47367,-2.34301
Broadoak,53.47263,-2.337623
Richmond Road,53.47222,-2.33182
Lyons Road,53.47118,-2.329251
Park Way,53.46952,-2.326044
Dane Road,53.43079,-2.31911
Chapel Road,53.42858,-2.321682
Ashfield Road,53.42768,-2.322759
Marks and Spencer,53.424892,-2.325943
Marks and Spencer,53.42485,-2.325912
Broadoaks Road,53.423188,-2.327796
Vine Inn,53.42066,-2.330515
Raglan Road,53.4167,-2.334998
Homelands Road,53.4148,-2.33724
Woodhouse Lane,53.41197,-2.340723
Homelands Road,53.41467,-2.33763
Raglan Road,53.41697,-2.335015
Stanley Mount,53.41868,-2.333133
Barkers Lane,53.42183,-2.329636
Broadoaks Road,53.423368,-2.327828
Marks and Spencer,53.42502,-2.326109
Marks and Spencer,53.42515,-2.325975
Ashfield Road,53.42768,-2.32315
Mersey Road,53.42972,-2.320667
Dane Road,53.43184,-2.318486
Crossford Bridge,53.43385,-2.316634
Ackers Farm,53.43231,-2.368715
Ackers Farm,53.43271,-2.369411
Mersey Farm,53.43026,-2.356717
Manor Avenue,53.43018,-2.354128
Manor Avenue,53.43013,-2.352728
Carrington Lane,53.42969,-2.353115
Nisa,53.42704,-2.353605
Nisa,53.42595,-2.353551
Manor High School,53.42415,-2.353747
Firs Road,53.42355,-2.353501
Taunton Road,53.42173,-2.353215
Ascot Avenue,53.41724,-2.352531
Hurst Avenue,53.41365,-2.354547
Firsway,53.41196,-2.359468
Catterick Avenue,53.41301,-2.361041
Epsom Avenue,53.41594,-2.362284
Chepstow Avenue,53.41777,-2.361939
Thirsk Avenue,53.42021,-2.359883
The Brigadier,53.4212,-2.357424
Fir Tree Avenue,53.42209,-2.354768
Manor Avenue,53.42323,-2.352625
Manor Avenue,53.42319,-2.352445
Fir Tree Avenue,53.42173,-2.355186
The Brigadier,53.42096,-2.357948
Thirsk Avenue,53.41971,-2.360436
Chepstow Avenue,53.41734,-2.361935
Epsom Avenue,53.41565,-2.362132
Catterick Avenue,53.413241,-2.361013
Firsway,53.41222,-2.359319
Hurst Avenue,53.413736,-2.354066
The Carters Arms,53.41868,-2.290536
Ascot Avenue,53.41695,-2.352664
Firsway,53.42232,-2.353491
Davyhulme Park,53.45478,-2.353836
Lismore Way,53.46174,-2.348155
Lismore Way,53.461833,-2.348591
Arran Gardens,53.46194,-2.355055
Arran Gardens,53.46201,-2.354552
Ellesmere Circle,53.46951,-2.350523
Old Park Lane,53.46693,-2.35544
Rivers Lane,53.46137,-2.357791
Shops,53.45488,-2.34569
Carnall Leisure Centre,53.45848,-2.342827
Egerton High School,53.45947,-2.344055
Egerton High School,53.459235,-2.343931
Carnall Leisure Centre,53.458246,-2.342279
Event City,53.464528,-2.339954
The Trafford Centre Metrolink Stop,53.46755,-2.34676
Event City,53.46483,-2.33992
The Trafford Centre Metrolink Stop,53.4678,-2.34693
Park Way,53.463128,-2.335936
Park Way,53.46941,-2.32642
Lyons Road,53.47128,-2.329824
