Name,Latitude,Longitude
Upwell Lane/Owler Lane,53.406533095,-1.438423394
Southend Road/Hazlehurst Road,53.375920273,-1.438991337
Granville Road/Farm Bank Road,53.374097740,-1.458946149
Cricket Inn Road/Bernard Road,53.384376969,-1.452185714
Cricket Inn Road/Bernard Road,53.384586814,-1.454829096
Shoreham Street/Alderson Road,53.366325122,-1.469549208
Meadowhead/Roxton Avenue,53.333665472,-1.478949221
Northern Avenue/East Bank Road,53.358933413,-1.437471394
Northern Avenue/Cawdor Road,53.360347741,-1.438128946
Arundel Gate/AG1,53.382543628,-1.466160593
Abney Road/Abney Close,53.356798228,-1.457797918
Woodburn Road/Staniforth Road,53.390556319,-1.433791806
Norton Lane/Hemsworth Road,53.338129074,-1.451997315
Carlisle Street/Atlas Street,53.395212124,-1.449099152
Abbeydale Road/Farrar Road,53.364597841,-1.475326170
Abbeydale Road/Wolseley Road,53.364186428,-1.475797069
Infirmary Road/Portland Street,53.391682745,-1.484030559
Infirmary Road/Penistone Road,53.389611639,-1.479033478
Langsett Road/Channing Street,53.399087242,-1.494032612
Langsett Road/Bamforth Street,53.399166480,-1.493640643
Watery Street/Meadow Street,53.387969647,-1.481774975
Penistone Road/West Don Street,53.393436744,-1.484310109
Penistone Road/West Don Street,53.393452122,-1.483708419
Penistone Road/Rutland Road,53.391026849,-1.479948487
Penistone Road/Bedford Street,53.391002566,-1.480565290
Dobcroft Road/Whirlowdale Road,53.344113843,-1.507285283
Broadfield Road/Bedale Road,53.359002934,-1.478535187
Southey Green Road/Southey Green Close,53.418557640,-1.479612814
Loxley New Road/Holme Lane,53.400577815,-1.508739216
Nursery Street/Spitalfields,53.388624141,-1.467091969
Talbot Road/Duke Street,53.378710329,-1.455294959
Middlewood Road/Taplin Road,53.403104266,-1.502377866
Penistone Road/St. Phillips Road,53.389836279,-1.479015701
Hurlfield Road/Gleadless Common,53.356766415,-1.433518361
Warminster Road/Brindley Close,53.348001821,-1.468589860
Manor Top Interchange/Hurlfield Road E1,53.359842273,-1.428218551
Manor Top Interchange/Hurlfield Road E2,53.359599377,-1.428176724
Longley Hall Road/Longley Hall Rise,53.414767612,-1.458084316
Middlewood Road/Minto Road,53.405377298,-1.504276707
Middlewood Road/Lennox Road,53.409124632,-1.504052647
Attercliffe Road/Zion Lane,53.394366634,-1.431711132
Langsett Road/Cuthbert Bank Road,53.397578770,-1.490185456
Savile Street East/Windsor Street,53.393003501,-1.447714135
Corby Street/Windsor Street,53.391983387,-1.446764958
Savile Street East/Carrwood Road,53.395128039,-1.444528614
Brightside Lane/East Coast Road,53.396484919,-1.442510805
Burgoyne Road/Harold Street,53.393427025,-1.492535797
Lyons Street/Sedan Street,53.397522688,-1.453114838
Watery Street/Meadow Street,53.388148106,-1.481472094
Harborough Avenue/Circle Close,53.368703971,-1.420510335
Queen Street/Paradise Street,53.384339094,-1.469686268
Bernard Street/Duke Street,53.380022466,-1.455248157
Manor Park Crescent/Manor Park Drive,53.371585983,-1.432916043
Prince of Wales Road/Elm Tree,53.361369687,-1.428077903
Townhead Street/Tenter Street,53.383025931,-1.473566303
Carter Knowle Road/Montrose Road,53.352581835,-1.500938032
Harborough Avenue/Vikinglea Drive,53.367180587,-1.417780799
Neepsend Lane/Rutland Road,53.393185858,-1.478283092
Derbyshire Lane/Chesterfield Road,53.354156484,-1.480246928
Derbyshire Lane/Cliffefield Road,53.353479813,-1.479669238
Norton Lees Road/Derbyshire Lane,53.351854518,-1.477991424
Norton Lees Road/Cockayne Place,53.351861009,-1.477420471
Charnock Hall Road/White Lane,53.343622030,-1.423538910
Charnock Hall Road/Charnock Drive,53.343235755,-1.423589177
Walkley Lane/Bowness Road,53.399501701,-1.500675265
Walkley Lane/Speeton Road,53.399186611,-1.500558634
Gleadless Road/Daresbury Road,53.356937195,-1.452792903
Longley Hall Road/Longley Avenue,53.412786939,-1.461359083
Stannington Road/Low Road,53.396766924,-1.515415178
Rockingham Street/Portobello Road,53.381995984,-1.476465449
Dobcroft Road/Abbeyale Road South,53.341536123,-1.503439994
Dobcroft Road/Abbeydale Road South,53.341562401,-1.503274476
Castle Street/CG22,53.384325617,-1.464649907
Mansfield Road/Applegarth Drive,53.359579375,-1.424014864
Nursery Street/Johnson Street,53.387917624,-1.465882898
London Road/John Street,53.369423968,-1.477190634
Firth Park Avenue/Hinde House Lane,53.414511927,-1.443523937
Wincobank Avenue/Wincobank Close,53.417895896,-1.436754097
Pitsmoor Road/Minna Road,53.397666584,-1.467054259
Carlisle Street East/Upwell Street,53.405219293,-1.434304192
Carlisle Street East/Upwell Street,53.405360894,-1.433836017
Addy Street/Albion Street,53.387805567,-1.489595493
Lambert Street/Scotland Street,53.385367673,-1.472590240
Sicey Avenue/Fairthorne Road,53.420886483,-1.447744284
Arbourthorne Road/Eastern Avenue,53.360303892,-1.444124887
Pitsmoor Road/Rutland Road,53.397945553,-1.467125971
Manor Oaks Road/Blagden Street,53.379038363,-1.454298627
Eastern Avenue/Edenhall Road,53.361851085,-1.432894976
Eastern Avenue/Dagnam Road,53.361435021,-1.436146195
Corby Street/Princess Street,53.393994414,-1.444302762
Leopold Street/City Hall CH2,53.381188038,-1.470582299
Herries Road/Wordsworth Avenue,53.414324395,-1.488029473
Chesterfield Road/Beeton Road,53.355647429,-1.477915055
Attercliffe Road/Shortridge Street,53.392605399,-1.433719512
Staniforth Road/Attercliffe Road,53.391842976,-1.434060443
Staniforth Road/Attercliffe Road,53.391859598,-1.433774518
City Road/St Aidans Road,53.371817267,-1.443869864
Maltravers Road/Maltravers Terrace,53.380089789,-1.438726101
Maltravers Road/Maltravers Way,53.381715059,-1.444131837
Parkway Avenue/Parkway Close,53.383035504,-1.430584064
Attercliffe Common/Arena Square,53.403687547,-1.418561251
Attercliffe Common/Arena Square,53.403886456,-1.418799202
Attercliffe Common/Whitworth Lane,53.398906430,-1.426176270
Eleanor Street/Phillimore Road,53.393166568,-1.417697066
Attercliffe Road/Vicarage Road,53.395947641,-1.429614762
Ellesmere Road/Malton Street,53.398561483,-1.454229484
Petre Street/Canada Street,53.398122636,-1.450655746
Scott Road/Sturton Road,53.401268487,-1.456511082
Barnsley Road/Orphanage Road,53.401892031,-1.463211252
Barnsley Road/Firshill Close,53.401587379,-1.463425652
Firshill Crescent/Firshill Glade,53.404416215,-1.468880223
Firshill Crescent/Firshill Way,53.403581051,-1.469056073
Firshill Crescent/Firshill Croft,53.402700159,-1.467036514
Firshill Crescent/Firshill Rise,53.403444001,-1.464530391
Pitsmoor Road/Pinfold Lane,53.400017254,-1.466077385
Shirecliffe Road/Shirecliffe Lane,53.401815923,-1.470326404
Prince of Wales Road/Harborough Avenue,53.368597727,-1.418993856
Prince of Wales Road/City Road,53.361667591,-1.428344392
Middlewood Road/Leader Road,53.406518676,-1.504233362
Middlewood Road/Catch Bar Lane,53.411445399,-1.504461940
Herries Road/Galsworthy Road,53.413485618,-1.483195153
Herries Road/Parkwood Road North,53.411721193,-1.478447562
Longley Avenue West/Teynham Road,53.411837332,-1.482417786
Longley Avenue West/Crumpsall Avenue,53.410075542,-1.476226204
Langsett Road/Langsett Rise,53.396471680,-1.489837752
Arbourthorne Road/East Bank Road,53.357400024,-1.442089213
Chesterfield Road/Millmount Road,53.354366350,-1.480965522
Lyons Street/Petre Street,53.397576479,-1.453084070
Raeburn Road/Morland Road,53.345268453,-1.437035340
Brightside Lane/Hawke Street,53.406097707,-1.426245012
Gleadless Road/Daresbury Road,53.357096158,-1.452174849
Catch Bar Lane/Leppings Lane,53.410844803,-1.502693755
Arundel Gate/AG11,53.380027605,-1.466342375
Arundel Gate/Howard Street,53.378952176,-1.467062342
Mather Road/Mather Avenue,53.379765731,-1.417970014
Mather Road/Greenwood Avenue,53.380646699,-1.421686229
Greenwood Crescent/Greenwood Way,53.380648173,-1.423850982
Greenwood Crescent/Greenwood Avenue,53.379017039,-1.422986067
Greenwood Road/Goore Avenue,53.377497426,-1.417324486
Paternoster Row/SS2,53.377766929,-1.465333408
Greenwood Avenue/Greenwood Close,53.378214878,-1.420681932
Upper Albert Road/Lees Hall Avenue,53.351880126,-1.467505064
Savile Street/Spital Hill,53.388794986,-1.459105725
Bocking Lane/Greenhill Avenue,53.333800445,-1.489384134
Herries Drive/Piper Road,53.414681749,-1.464961028
Montgomery Road/Moncrieffe Road,53.361501450,-1.486754175
Cemetery Road/Boston Street,53.371717873,-1.479657535
Cemetery Road/Cliff Street,53.371440286,-1.479901394
Woodseats Road/Firbeck Road,53.347062806,-1.481955463
City Road/Fitzwalter Road,53.375773359,-1.449921108
Charnock Hall Road/Olive Crescent,53.340572057,-1.424826605
Wicker/Blonk Street,53.386395681,-1.463240717
Mappin Street/Portobello Lane,53.380676509,-1.478947057
Howard Road/Duncombe Street,53.390727917,-1.498326921
Upwell Street/Holywell Road,53.405956603,-1.432459284
Upwell Street/Carlisle Street East,53.405838328,-1.432160017
Hollinsend Road/Alnwick Road,53.352795732,-1.417195535
Eastern Avenue/City Road,53.361902302,-1.432323287
Broomspring Lane/Brunswick Street,53.378081911,-1.485893527
Fleury Road/Fleury Rise,53.349252617,-1.439401434
Denmark Road/Jefferey Street,53.359275420,-1.460951918
Denmark Road/Penns Road,53.358832486,-1.460401563
Rushdale Road/Kent Road,53.355618361,-1.467263178
Ecclesfield Road/(Railway Footbridge),53.428329942,-1.423191673
Firth Park Avenue/Hinde House Lane,53.414592749,-1.443507838
Fox Hill Crescent/Fox Hill Avenue,53.428218971,-1.502491104
Stafford Road/Fitzwalter Road,53.375793468,-1.452340908
Tesco/Abbeydale Road,53.347885914,-1.491514234
Skye Edge Avenue/Plover Court,53.376005545,-1.443770235
Skye Edge Avenue/Partridge View,53.375951896,-1.443831060
Granville Road/Ingram Road,53.373504210,-1.447109544
Manor Park Crescent/Manor Park Drive,53.371532625,-1.433036990
Margate Drive/Whiteways Drive,53.404351542,-1.444769535
Follett Road,53.427155443,-1.452493976
Follett Road,53.427029816,-1.452540738
Emerson Crescent,53.422637867,-1.465222347
Valley Road/Cross Park Road,53.356488721,-1.472991732
Gleadless Road/Littlewood Road,53.346682775,-1.430106970
Abney Road/Callow Road,53.356133957,-1.456018429
Hinde House Lane/Hindewood Close,53.413376691,-1.442952007
Harold Street/Daniel Hill Street,53.391776810,-1.491292305
Sherde Road/Daniel Hill Street,53.392101676,-1.489483977
Whitehouse Lane/Hawksworth Road,53.394937875,-1.492713331
Jenkin Avenue/Jenkin Road,53.415780935,-1.424881013
Loxley Road/Wisewood Lane,53.401292273,-1.516416617
Jenkin Avenue/Jenkin Drive,53.413127574,-1.428271738
Carrfield Road/Carrfield Drive,53.357646190,-1.464443247
Margetson Crescent/Margetson Road,53.431515466,-1.478747232
Ridgeway Road/Gleadless Road,53.345775107,-1.426393890
Winn Gardens,53.418485620,-1.511527194
Fairfax Road/Prince of Wales Road,53.366653509,-1.418449224
Fairfax Road/Harborough Avenue,53.366839917,-1.417965781
Hollythorpe Rise/Thorpe House Avenue,53.349577661,-1.467203254
Nile Street/Peel Street,53.377422453,-1.499941320
Bernard Street/Blackwell Place,53.382837137,-1.455512927
Colley Road/Wordsworth Avenue,53.431005178,-1.475111160
Holywell Road/Colliery Road,53.409914648,-1.427442281
Eastern Avenue/Northern Avenue,53.361302043,-1.436538634
Lindsay Avenue/Ingelow Avenue,53.425694504,-1.461331460
Heavygate Road/Highton Street,53.392739547,-1.504348296
Woodhouse Road/Kilvington Road,53.359513624,-1.417870233
Heavygate Road/Highton Street,53.392865445,-1.504361872
Holywell Road/Colliery Road,53.410079143,-1.426131287
Springfield Road/Springfield Glen,53.351554669,-1.506838982
Penrith Road/Herries Road,53.413734407,-1.484606347
Hurlfield Road/Ashleigh Drive,53.355077536,-1.435629100
Psalter Lane/Southcroft,53.366296381,-1.491881257
Fox Hill Road/Wilcox Road,53.428474787,-1.499177126
Bellhouse Road/Bevercotes Road,53.419512211,-1.446016649
Kilner Way/Kilner Way Retail Park,53.417260523,-1.495742922
Abbeydale Road/St Ronans Road,53.362130187,-1.478346761
Hastings Road/Abbeydale Grange School,53.347656388,-1.496744443
Broad Lane/Bailey Street,53.383247999,-1.475006832
Valentine Crescent/Valentine Road,53.426485124,-1.453330296
Cricket Inn Road/Cricket Inn Crescent,53.383318477,-1.442938305
Cricket Inn Road/Aston Street,53.383867291,-1.446915226
Cricket Inn Road/Derwent Street,53.383961138,-1.447770965
Charter Row/Fitzwilliam Street,53.376078906,-1.475891626
Rushby Street/Barretta Street,53.407881660,-1.446182736
Rushby Street/Heathcote Street,53.407803624,-1.446800500
Owler Lane/Firth Park Road,53.407899308,-1.450003363
Herries Road/Fir Vale Road,53.407321839,-1.455411076
Herries Road/Fir Vale Road,53.407599150,-1.457092311
Herries Road/Norwood Road,53.408415173,-1.460632053
Leadmill Street/Mortimer Street,53.375459517,-1.465933482
Cowper Avenue/Owen Place,53.432199308,-1.495671570
Hurlfield Road/Ashleigh Drive,53.355122974,-1.435733669
Cowper Avenue/Cowper Drive,53.430983688,-1.493037002
Herries Road/Herries Road Drive,53.408603652,-1.460569498
Pond Hill/Pond Street,53.381240241,-1.464147388
Pond Hill/Pond Street,53.381211995,-1.463862110
Pond Hill/Pond Street,53.381183816,-1.463591864
Whitehouse Lane/Exley Avenue,53.394516741,-1.490913777
Fir View Gardens/Osgathorpe Drive,53.402912200,-1.452308755
Oaks Fold/Mason Lathe Road,53.429043853,-1.441016517
Oaks Fold/Mason Lathe Road,53.429088442,-1.440940681
Deerlands Avenue/Barnsley Road,53.427947337,-1.458609078
Boundary Road/Southend Road,53.374378188,-1.439838293
Emerson Crescent,53.422556435,-1.465102985
Pond Hill/Pond Street,53.381202467,-1.463741963
Tipton Street/Castledine Gardens,53.414117989,-1.423007774
West Bar/Workhouse Lane,53.385312257,-1.468200775
Staniforth Road/Balfour Road,53.387707802,-1.419004449
Snig Hill/Bank Street,53.384792758,-1.466598545
Gower Street/Ellesmere Road,53.393063052,-1.456780979
Bedford Street/Infirmary Road,53.390852968,-1.481303909
Bedford Street/Cross Bedford Street,53.390870814,-1.481273618
Montgomery Terrace Road/Malinda Street,53.389577100,-1.481424664
Sheaf Street/Harmer Lane,53.377621031,-1.464869241
Pond Street/Paternoster Row,53.378105788,-1.464727877
Matilda Street/Arundel Street,53.375917216,-1.469805874
Cowper Avenue/Cowper Drive,53.431146240,-1.493215680
Cowper Avenue/Owen Walk,53.432597389,-1.496283969
Stevenson Road/St Charles Street,53.392126118,-1.438823477
Stevenson Road/Bessemer Place,53.391613653,-1.438800140
Stevenson Road/Stevenson Way,53.394352773,-1.438282910
Stevenson Road/Oakes Green,53.394037835,-1.438211865
Stevenson Road/Woodbine Road,53.398110584,-1.436488890
Stevenson Road/Woodbine Road,53.397876538,-1.436416785
Cowper Avenue/Grimsell Crescent,53.431872047,-1.494802475
Northern Avenue/Eastern Avenue,53.360589644,-1.437960479
Sicey Avenue/Shirehall Crescent,53.431420360,-1.443694539
Sicey Avenue/Nether Shire Lane,53.431365731,-1.443544742
Sicey Avenue/Hesley Terrace,53.432571185,-1.443754776
Sicey Avenue/Ivy Hall Road,53.433145862,-1.443626863
Sicey Avenue/Shirehall Road,53.428161902,-1.446581493
Sicey Avenue/Sicey Lane,53.428930832,-1.445698601
Sicey Avenue/Fircroft Avenue,53.429519645,-1.444742771
Carlisle Street East/Atlas Street,53.395829392,-1.448459568
Boynton Road/Boynton Crescent,53.411886130,-1.470983659
Boynton Road/Boynton Crescent,53.412270022,-1.470392172
Barnsley Road/Kinnaird Avenue,53.425990363,-1.457189215
Endcliffe Vale Road/Woodvale Road,53.372299878,-1.511033419
Endcliffe Vale Road/Endcliffe Hall Avenue,53.372029430,-1.510841124
Endcliffe Vale Road/Endcliffe Rise Road,53.371102153,-1.503953095
Endcliffe Vale Road/Oakholme Road,53.371253205,-1.503530507
Endcliffe Vale Road/The Glade,53.370958571,-1.508358458
Endcliffe Vale Road/The Glen,53.370924666,-1.506675526
Cloonmore Drive/Henley Avenue,53.334141607,-1.458685812
Fitzwilliam Street/Wellington Street,53.378023477,-1.478633685
Raynald Road/Stonecliffe Road,53.371964854,-1.427545272
Queen Mary Road/Raynald Road,53.367512434,-1.425050084
Queen Mary Road/Windy House Lane,53.367532001,-1.425380448
Raynald Road/Archdale Road,53.369516689,-1.426871705
Raynald Road/Waltheof Road,53.369680566,-1.427305355
Wulfric Road/Wulfric Close,53.364946939,-1.433680405
Wulfric Road/Stirling Way,53.365808083,-1.425779332
Wulfric Road/Fretson Road South,53.365830998,-1.424937460
Wulfric Road/Bassledene Road,53.365962638,-1.428016423
Wulfric Road/Fairleigh,53.365517401,-1.428893997
Wulfric Road/Scotia Close,53.365498402,-1.430562338
Wulfric Road/Babington Close,53.365375575,-1.431195142
Colley Road/Milnrow Crescent,53.430572293,-1.474785375
Wilcox Road/Fox Hill Road,53.428148500,-1.498533815
Northern General Hospital/Sorby Wing,53.409883790,-1.459410009
Margetson Road/Wordsworth Avenue,53.431018754,-1.478211474
Longley Avenue West/Musgrave Drive,53.409285087,-1.470233668
Longley Avenue West/Fairbank Road,53.409575285,-1.468785906
Norwood Avenue/Fairbank Road,53.409990025,-1.467050743
Norwood Avenue/Edensor Road,53.410811157,-1.465746722
Middlewood Road/Park& Ride,53.415699761,-1.509482829
Longley Avenue West/Shirecliffe Road,53.409272241,-1.471392155
Pitsmoor Road/Swinton Street,53.390071757,-1.469209072
Cutlers Gate/Wicker,53.388301851,-1.463367110
Cutlers Gate/Wicker,53.388193047,-1.463157976
Cutlers Gate/Wicker,53.388120398,-1.462993497
Gleadless Road/Hollinsend Road,53.346617706,-1.429657202
Hucklow Road/West Quadrant,53.417033433,-1.448411065
Arundel Gate/AG12,53.382344409,-1.465832342
Norfolk Street/Surrey Street,53.381075536,-1.467516907
Hucklow Road/West Quadrant,53.416970932,-1.448502149
Jenkin Road/Tyler Street,53.413008166,-1.422135159
Jenkin Road/Tyler Street,53.412883570,-1.422392604
Middlewood/Middlewood Road,53.415672673,-1.509453049
Jenkin Road/Stupton Road,53.413354729,-1.423168547
Jenkin Road/Stupton Road,53.413652788,-1.423465411
Gibraltar Street/Lambert Street,53.386305385,-1.471210462
Heavygate Road/Highton Street,53.392864384,-1.504106248
Heavygate Road/Highton Street,53.392288950,-1.504067821
Nursery Street/Johnson Street,53.386699643,-1.464875738
Mowbray Street/Corporation Street,53.389787806,-1.470039601
Nursery Street/Spitalfields,53.388352147,-1.466569110
Eyre Street/Moorhead ES2,53.376095187,-1.471427068
Eyre Street/Moor Market ES3,53.375397430,-1.472187266
Heavygate Road/Camm Street,53.393528826,-1.503933115
Hastings Road/Abbeydale Road,53.347691961,-1.496653895
Langsett Crescent/Greaves Street,53.398422552,-1.492025218
Hastings Road/Abbeydale Road,53.347520930,-1.496595823
Charnock Hall Road/Parkstone Delph,53.340456223,-1.425038429
Ellesmere Road/Clun Road,53.393675546,-1.457058900
Northern General Hospital/Fox Way,53.411790999,-1.455805342
Herries Road South/Rawson Spring Road,53.411736277,-1.496635652
Herries Road South/Rawson Spring Road,53.411792043,-1.497071272
Herries Road South/Rawson Spring Road,53.411665892,-1.496997539
Commonside/Spring Hill Road,53.385977582,-1.497300219
Commonside/Hands Road,53.385996001,-1.497405247
School Road/Glebe Road,53.383750420,-1.502077243
Herries Road South/Herries Road,53.411915724,-1.496558314
St Aidans Road/Guildford Avenue,53.368727572,-1.444391011
St Aidans Road/Park Grange Road,53.367745989,-1.442074345
Millhouses Lane/Kingsley Park Avenue,53.348085186,-1.506879001
Millhouses Lane/Whirlowdale Crescent,53.348031628,-1.506969748
St Aidans Road/Holdings Road,53.371256045,-1.444959318
Sharrow Vale Road/Hickmott Road,53.367637193,-1.496479066
Pond Hill/Pond Street,53.381312484,-1.464221648
Blast Lane/Derek Dooley Way,53.385209237,-1.457286845
Arundel Gate/Charles Street,53.378688090,-1.468313329
Arundel Gate/Charles Street,53.378670515,-1.468403743
Spital Street/Verdon Street,53.390385013,-1.462874790
Spital Street/Verdon Street,53.390456716,-1.462828778
Hollythorpe Rise/Thorpe House Avenue,53.349595638,-1.467203030
Arundel Gate/Charles Street CS3,53.378545282,-1.468540593
Snig Hill/Bridge Street,53.385000627,-1.466851537
Loxley New Road/Holme Way,53.400698677,-1.509715435
Longley Lane/Piper Road,53.413389767,-1.463487813
Longley Lane/Piper Road,53.413892360,-1.463315998
Longley Lane/Barnsley Road,53.416435596,-1.459206598
Longley Lane/Longley Hall Road,53.416256651,-1.459389415
Fitzwalter Road/Stafford Road,53.375740986,-1.452657240
Sharrow Lane/Cemetery Road,53.367036317,-1.488340804
Woodhead Road/Kearsley Road,53.367940142,-1.474984553
Albert Terrace Road/Infirmary Road,53.391533472,-1.482769260
Arundel Gate/Arundel Gate Ag13,53.379945368,-1.466042745
Walkley Bank Road/Racker Way,53.397559068,-1.509089784
Walkley Bank Road/Fern Road,53.397085656,-1.509817095
Lees Hall Road/Warminster Crescent,53.346527001,-1.464417300
Lees Hall Road/Harvey Clough Road,53.346167269,-1.464376743
Eastwood/Eastgate,53.417105627,-1.514777878
Eastwood/Middlewood Drive,53.417159006,-1.514641857
Marlcliffe Road/Vainor Road,53.412219118,-1.511177719
Marlcliffe Road/Wadsley Road,53.412164204,-1.510937641
Herries Road Drive/Service Road,53.410159971,-1.458864942
Herries Road Drive/Service Road,53.410096440,-1.458730357
Barnsley Road Entrance/Service Road,53.409318915,-1.453790999
Vickers Corridor/Service Road,53.412673959,-1.456260453
Fox Way/South Lane,53.412717226,-1.457869656
Herries Road Drive/Herries Road,53.409223427,-1.460471402
Rutland Road/Rutland Street,53.394622821,-1.473904498
Rutland Road/Oakham Drive,53.394892466,-1.473901174
Herries Road/Norwood Road,53.408603652,-1.460569498
Herries Road/Fir Vale Road,53.407541391,-1.456250660
Fairleigh/Cullabine Road,53.364429392,-1.426939946
Langsett Avenue/Don Avenue,53.415893863,-1.512986202
Ecclesall Road South/Knowle Lane,53.354416585,-1.514272822
Millhouses Lane/Silver Hill Road,53.353126854,-1.513205792
Silverdale Road/Silverdale Glade,53.350756389,-1.513833686
Silverdale Road/Derriman Grove,53.348803233,-1.513194932
Silverdale Road/Derriman Drive,53.347253505,-1.512296275
Button Hill/Woodholm Road,53.352571959,-1.507217850
Chaucer Road/Halifax Road,53.427727634,-1.490411925
Chaucer Road/Chaucer Close,53.427817772,-1.490471047
Worksop Road/Britnall Street,53.394643282,-1.427526863
Worksop Road/Leeds Road,53.394459914,-1.426777422
Darnall Road/Allende Way,53.393019879,-1.422661447
Darnall Road/Allende Way,53.393030974,-1.423097384
Shirland Lane/Shortridge Street,53.392721624,-1.429808247
Bernard Road/Park and Ride,53.385553582,-1.446141639
Woodburn Road/Worthing Road,53.388943226,-1.434820617
Woodburn Road/Stadium Way,53.388690704,-1.434643529
Elm Lane/Barnsley Road,53.421886171,-1.456007556
Broad Lane/Rockingham Street,53.382970398,-1.477295402
Pond Hill/Pond Street,53.381239567,-1.463997063
Kilvington Road/Ulley Road,53.359980284,-1.419561801
Kilvington Road/Woodhouse Road,53.359952151,-1.419321769
Longley Lane/Herries Drive,53.415045198,-1.461827057
Longley Lane/Longley Farm View,53.414937544,-1.461873551
St James Row/Church Street,53.382632071,-1.469872840
Sharrow Lane/Grange Crescent,53.367152263,-1.488129019
Fitzwalter Road/Glencoe Road,53.375813442,-1.452776563
Blackstock Road/Backmoor Road,53.339588843,-1.450822172
Attercliffe Common/Clay Street,53.397628417,-1.427712407
Durham Road/Clarkson Street,53.380259689,-1.488573244
Dunlop Street/Yarmouth Street,53.406861852,-1.416983664
Dunlop Street/Carbrook Street,53.406798495,-1.416894276
Hucklow Road/Stubbin Lane,53.418138276,-1.448246311
Durham Road/Glossop Road,53.380258852,-1.488377826
Kilner Way/Kilner Way Retail Park,53.417683222,-1.495798109
Millsands/Plum Lane,53.387167116,-1.466899660
Millsands/Bridge Street,53.385958670,-1.466012650
Eastern Avenue/Algar Road,53.361174347,-1.439966311
Eastern Avenue/Northern Avenue,53.361263524,-1.439814879
Eastern Avenue/Elgar Drive,53.361004901,-1.444100742
Grimesthorpe Road/Margate Drive,53.404659828,-1.443411779
Arundel Gate/Charles Street Cs4,53.378696610,-1.468207996
Eastern Avenue/Algar Drive,53.361004831,-1.444085717
Eastern Avenue/Algar Road,53.361205536,-1.440867480
Eastern Avenue/Errington Road,53.361165570,-1.440011505
Millsands/Bridge Street,53.387121907,-1.466840083
Millsands/Bridge Street,53.385958670,-1.466012650
Norton Lees Lane/Derbyshire Lane,53.348484225,-1.476049697
Langsett Road/Ripley Street,53.400989934,-1.497604677
Psalter Lane/Sharrow Vale Road,53.366828824,-1.490266904
Pond Street/FS5,53.380083662,-1.464808317
Fox Hill Crescent/Fox Hill Road,53.424880156,-1.501521801
Whitehouse Road/Whitehouse Lane,53.394387745,-1.494404118
Whitehouse Road/Industry Street,53.394296972,-1.494194663
Burgoyne Road/Tennyson Road,53.393446342,-1.492851358
Rockingham Street/Division Street,53.378915419,-1.474999964
Fox Road/Fox Walk,53.393342178,-1.489499216
Fox Road/Somerville Terrace,53.393342756,-1.489634547
Rockingham Street/Division Street,53.379410629,-1.475189301
Springfield Road/Springfield Close,53.350585028,-1.502779066
Fox Road/Whitehouse Lane,53.393441048,-1.489498034
Fox Road/Somerville Terrace,53.393198816,-1.489606193
Burgoyne Road/Tennyson Road,53.393428493,-1.492881645
Exchange Place/CG14,53.383744289,-1.461304566
Exchange Place/CG15,53.383968858,-1.461271664
Arundel Gate/Ag123,53.381068691,-1.465983600
Arundel Gate/Ag124,53.380538723,-1.466065392
Arundel Gate/Cs123,53.377775438,-1.469256682
Carver Street/Ca1,53.380826204,-1.474134615
Carver Street/Ca2,53.380565017,-1.474017567
Carver Street/Ca3,53.379574129,-1.473533691
Carver Street/Ca4,53.379402955,-1.473445605
Carver Street/Ca5,53.379078717,-1.473299277
Furnival Gate/Union Street,53.377892562,-1.471344694
Furnival Gate/Union Street,53.377683038,-1.470715941
Tyler Street/Roman Ridge Road,53.415859868,-1.417056254
Tyler Street/Jenkin Road,53.415894279,-1.416739826
Pitsmoor Road/Swinton Street,53.390511977,-1.469158489
Rockingham Street/RS1,53.379410101,-1.475069046
Rockingham Street/RS2,53.379175879,-1.474951664
Rockingham Street/RS3,53.378950579,-1.474819141
Carver Street/Ca1,53.380835193,-1.474134504
Division Street/Rockingham Street,53.379823030,-1.474943708
Fitzalan Sqaure/Flat Street,53.382852699,-1.464923950
Norfolk Street/Arundel Gate,53.381512672,-1.466774819
Norfolk Street/Tudor Street,53.381048638,-1.467532276
Surrey Street/Barkers Pool,53.380727506,-1.470106948
Pinfold Street/Holly Street,53.382364154,-1.472296596
Pond Hill/Pond Street,53.381376008,-1.464356152
Leopold Street/Orchard Lane,53.381315404,-1.470926487
Dobcroft Road/Abbeydale Road South,53.341563025,-1.503424662
Springfield Road/Abbeydale Road South,53.373545895,-1.497221072
Springfield Road/Hastings Road,53.348037657,-1.499774323
Woodholm Road/Mylnhurst Road,53.353185242,-1.509899974
Woodholm Road/Millhouses Lane,53.354111337,-1.512157942
Dobcroft Road/Whirlowdale Road,53.344220711,-1.507043728
Springfield Road/Springfield Glen,53.351572708,-1.506853797
Burton Road/Percy Street,53.392232688,-1.476144424
Burton Road/Ball Street,53.391874950,-1.474509773
Harvest Lane/Mowbray Street,53.390847814,-1.471921067
Barber Wood Road/Thundercliffe Road,53.432110156,-1.418655226
Thundercliffe Road/Baring Road,53.431493931,-1.419476390
Blackburn Road/New Road,53.426430413,-1.417032112
Blackburn Road/Old Droppingwell Road,53.426746830,-1.417404021
Blackburn Road/New Droppingwell Road,53.427584919,-1.417844058
Blackburn Road/New Droppingwell Road,53.428323038,-1.418059727
